NodeID: 0.0
nr   logfactor           convergence         gas_val_u                   gas_res             logI                        I.eq                pH                          chargebalance       Ar[g].logact                Ar[g].tot           CO2[g].logact               CO2[g].tot          
                                                                          0.0                                             0.0                                             0.0                                             1.00000000                                      1.00000000e-10     

94.0 0.0                 8.233961934863125   -7.50000000                  0.0                -5.59290300                 -6.66133815e-16      5.59372430                 -4.39232905e-21      20.0000000                  1.00000000         -3.37000000              X   1.71381709e-5      
95.0 0.0                 8.233961934863125   -7.60000000                  0.0                -5.59290300                 -6.66133815e-16      5.59372430                 -4.39232905e-21      20.0000000                  1.00000000         -3.37000000              X   1.71381709e-5      
96.0 0.0                 8.233961934863125   -7.70000000                  0.0                -5.59290300                 -6.66133815e-16      5.59372430                 -4.39232905e-21      20.0000000                  1.00000000         -3.37000000              X   1.71381709e-5      
97.0 0.0                 8.233961934863125   -7.80000000                  0.0                -5.59290300                 -6.66133815e-16      5.59372430                 -4.39232905e-21      20.0000000                  1.00000000         -3.37000000              X   1.71381709e-5      
98.0 0.0                 8.233961934863125   -7.90000000                  0.0                -5.59290300                 -6.66133815e-16      5.59372430                 -4.39232905e-21      20.0000000                  1.00000000         -3.37000000              X   1.71381709e-5      
99.0 0.0                 8.233961934863125   -8.00000000                  0.0                -5.59290300                 -6.66133815e-16      5.59372430                 -4.39232905e-21      20.0000000                  1.00000000         -3.37000000              X   1.71381709e-5      
100.00.0                 8.233961934863125   -8.10000000                  0.0                -5.59290300                 -6.66133815e-16      5.59372430                 -4.39232905e-21      20.0000000                  1.00000000         -3.37000000              X   1.71381709e-5      
101.00.0                 8.233961934863125   -8.20000000                  0.0                -5.59290300                 -6.66133815e-16      5.59372430                 -4.39232905e-21      20.0000000                  1.00000000         -3.37000000              X   1.71381709e-5      
102.00.0                 8.233961934863125   -8.30000000                  0.0                -5.59290300                 -6.66133815e-16      5.59372430                 -4.39232905e-21      20.0000000                  1.00000000         -3.37000000              X   1.71381709e-5      
103.00.0                 8.233961934863125   -8.40000000                  0.0                -5.59290300                 -6.66133815e-16      5.59372430                 -4.39232905e-21      20.0000000                  1.00000000         -3.37000000              X   1.71381709e-5      
104.00.0                 8.233961934863125   -8.50000000                  0.0                -5.59290300                 -6.66133815e-16      5.59372430                 -4.39232905e-21      20.0000000                  1.00000000         -3.37000000              X   1.71381709e-5      
105.00.0                 8.233961934863125   -8.60000000                  0.0                -5.59290300                 -6.66133815e-16      5.59372430                 -4.39232905e-21      20.0000000                  1.00000000         -3.37000000              X   1.71381709e-5      
106.00.0                 8.233961934863125   -8.70000000                  0.0                -5.59290300                 -6.66133815e-16      5.59372430                 -4.39232905e-21      20.0000000                  1.00000000         -3.37000000              X   1.71381709e-5      
107.00.0                 8.233961934863125   -8.80000000                  0.0                -5.59290300                 -6.66133815e-16      5.59372430                 -4.39232905e-21      20.0000000                  1.00000000         -3.37000000              X   1.71381709e-5      
108.00.0                 8.233961934863125   -8.90000000                  0.0                -5.59290300                 -6.66133815e-16      5.59372430                 -4.39232905e-21      20.0000000                  1.00000000         -3.37000000              X   1.71381709e-5      
