NodeID: 0.0
 nr   logfactor           convergence         gas_u                       gas_eq              I                           I.eq                charge_unknown              chargebalance       pH                          H.tot               Halite[s].un                Halite[s].eq        Natron[s].un                Natron[s].eq        Thermonatrite[s].un         Thermonatrite[s].eq
                                                                          1.00000000e-20                                  0.0                                             0.0                                             1.00000000e-9                                   0.0                                             0.0                                             0.0                

 21.0 0.0                 22.107229067409534  1.00000000                  0.0                 1.00000000e-1            X -6.40028145e8       -2.00100000               X  1.28005629e9       -9.00000000               X  1.28005629e9       -1.00000000e-3              -4.30003593         -1.00000000e-3              -60.8350000         -1.00000000e-3              -62.7830000         
 22.0 0.0                 22.207229067409532  1.00000000                  0.0                 1.00000000e-1            X -8.05747696e8       -2.10100000               X  1.61149539e9       -9.10000000               X  1.61149539e9       -1.00000000e-3              -4.27886729         -1.00000000e-3              -61.0350000         -1.00000000e-3              -62.9830000         
 23.0 0.0                 22.307229067409533  1.00000000                  0.0                 1.00000000e-1            X -1.01437625e9       -2.20100000               X  2.02875249e9       -9.20000000               X  2.02875250e9       -1.00000000e-3              -4.25868269         -1.00000000e-3              -61.2350000         -1.00000000e-3              -63.1830000         
 24.0 0.0                 22.40722906740953   1.00000000                  0.0                 1.00000000e-1            X -1.27702404e9       -2.30100000               X  2.55404807e9       -9.30000000               X  2.55404807e9       -1.00000000e-3              -4.23939468         -1.00000000e-3              -61.4350000         -1.00000000e-3              -63.3830000         
 25.0 0.0                 22.507229067409533  1.00000000                  0.0                 1.00000000e-1            X -1.60767801e9       -2.40100000               X  3.21535602e9       -9.40000000               X  3.21535602e9       -1.00000000e-3              -4.22092700         -1.00000000e-3              -61.6350000         -1.00000000e-3              -63.5830000         
 26.0 0.0                 22.60722906740953   1.00000000                  0.0                 1.00000000e-1            X -2.02394670e9       -2.50100000               X  4.04789340e9       -9.50000000               X  4.04789340e9       -1.00000000e-3              -4.20321269         -1.00000000e-3              -61.8350000         -1.00000000e-3              -63.7830000         
 27.0 0.0                 22.707229067409532  1.00000000                  0.0                 1.00000000e-1            X -2.54799794e9       -2.60100000               X  5.09599587e9       -9.60000000               X  5.09599587e9       -1.00000000e-3              -4.18619271         -1.00000000e-3              -62.0350000         -1.00000000e-3              -63.9830000         
 28.0 0.0                 22.80722906740953   1.00000000                  0.0                 1.00000000e-1            X -3.20773935e9       -2.70100000               X  6.41547870e9       -9.70000000               X  6.41547870e9       -1.00000000e-3              -4.16981466         -1.00000000e-3              -62.2350000         -1.00000000e-3              -64.1830000         
 29.0 0.0                 22.90722906740953   1.00000000                  0.0                 1.00000000e-1            X -4.03830458e9       -2.80100000               X  8.07660916e9       -9.80000000               X  8.07660916e9       -1.00000000e-3              -4.15403187         -1.00000000e-3              -62.4350000         -1.00000000e-3              -64.3830000         
 30.0 0.0                 23.00722906740953   1.00000000                  0.0                 1.00000000e-1            X -5.08392426e9       -2.90100000               X  1.01678485e10      -9.90000000               X  1.01678485e10      -1.00000000e-3              -4.13880259         -1.00000000e-3              -62.6350000         -1.00000000e-3              -64.5830000         
 31.0 0.0                 23.10722906740953   1.00000000                  0.0                 1.00000000e-1            X -6.40028144e9       -3.00100000               X  1.28005629e10      -10.0000000               X  1.28005629e10      -1.00000000e-3              -4.12408931         -1.00000000e-3              -62.8350000         -1.00000000e-3              -64.7830000         
 32.0 0.0                 23.207229067409532  1.00000000                  0.0                 1.00000000e-1            X -8.05747695e9       -3.10100000               X  1.61149539e10      -10.1000000               X  1.61149539e10      -1.00000000e-3              -4.10985821         -1.00000000e-3              -63.0350000         -1.00000000e-3              -64.9830000         
 33.0 0.0                 23.30722906740953   1.00000000                  0.0                 1.00000000e-1            X -1.01437625e10      -3.20100000               X  2.02875250e10      -10.2000000               X  2.02875250e10      -1.00000000e-3              -4.09607867         -1.00000000e-3              -63.2350000         -1.00000000e-3              -65.1830000         
 34.0 0.0                 23.407229067409528  1.00000000                  0.0                 1.00000000e-1            X -1.27702404e10      -3.30100000               X  2.55404807e10      -10.3000000               X  2.55404807e10      -1.00000000e-3              -4.08272293         -1.00000000e-3              -63.4350000         -1.00000000e-3              -65.3830000         
 35.0 0.0                 23.50722906740953   1.00000000                  0.0                 1.00000000e-1            X -1.60767801e10      -3.40100000               X  3.21535602e10      -10.4000000               X  3.21535602e10      -1.00000000e-3              -4.06976569         -1.00000000e-3              -63.6350000         -1.00000000e-3              -65.5830000         
 36.0 0.0                 23.607229067409527  1.00000000                  0.0                 1.00000000e-1            X -2.02394670e10      -3.50100000               X  4.04789340e10      -10.5000000               X  4.04789340e10      -1.00000000e-3              -4.05718386         -1.00000000e-3              -63.8350000         -1.00000000e-3              -65.7830000         
 37.0 0.0                 23.70722906740953   1.00000000                  0.0                 1.00000000e-1            X -2.54799794e10      -3.60100000               X  5.09599587e10      -10.6000000               X  5.09599587e10      -1.00000000e-3              -4.04495629         -1.00000000e-3              -64.0350000         -1.00000000e-3              -65.9830000         
 38.0 0.0                 23.80722906740953   1.00000000                  0.0                 1.00000000e-1            X -3.20773935e10      -3.70100000               X  6.41547870e10      -10.7000000               X  6.41547870e10      -1.00000000e-3              -4.03306359         -1.00000000e-3              -64.2350000         -1.00000000e-3              -66.1830000         
