NodeID: 0.0
 nr   logfactor           convergence         gas_u                       gas_res             pH                          chargebalance       Ar[g].logact                Ar[g].tot           CO2[g].logact               CO2[g].tot         
                                                                          0.0                                             0.0                                             4.10000000e-2                                   1.00000000e-10     

 57.0 0.0                 11.61278385671965   2.00000000                  0.0                 7.00000000               X  2.28176141e-8      -12.7040000               X  8.08067451e-15     -15.0000000               X  2.68190339e-16     
 58.0 0.0                 11.612783856719641  2.00000000                  0.0                 7.00000000               X  2.28176141e-8      -12.6630000               X  8.88070847e-15     -15.0000000               X  2.68190339e-16     
 59.0 0.0                 11.612783856719632  2.00000000                  0.0                 7.00000000               X  2.28176141e-8      -12.6220000               X  9.75995047e-15     -15.0000000               X  2.68190340e-16     
 60.0 0.0                 11.612783856719622  2.00000000                  0.0                 7.00000000               X  2.28176141e-8      -12.5810000               X  1.07262426e-14     -15.0000000               X  2.68190340e-16     
 61.0 0.0                 11.612783856719611  2.00000000                  0.0                 7.00000000               X  2.28176141e-8      -12.5400000               X  1.17882032e-14     -15.0000000               X  2.68190340e-16     
 62.0 0.0                 11.612783856719599  2.00000000                  0.0                 7.00000000               X  2.28176141e-8      -12.4990000               X  1.29553042e-14     -15.0000000               X  2.68190340e-16     
 63.0 0.0                 11.612783856719584  2.00000000                  0.0                 7.00000000               X  2.28176141e-8      -12.4580000               X  1.42379549e-14     -15.0000000               X  2.68190340e-16     
 64.0 0.0                 11.61278385671957   2.00000000                  0.0                 7.00000000               X  2.28176141e-8      -12.4170000               X  1.56475956e-14     -15.0000000               X  2.68190340e-16     
 65.0 0.0                 11.612783856719552  2.00000000                  0.0                 7.00000000               X  2.28176141e-8      -12.3760000               X  1.71967989e-14     -15.0000000               X  2.68190340e-16     
 66.0 0.0                 11.612783856719535  2.00000000                  0.0                 7.00000000               X  2.28176141e-8      -12.3350000               X  1.88993825e-14     -15.0000000               X  2.68190340e-16     
 67.0 0.0                 11.612783856719515  2.00000000                  0.0                 7.00000000               X  2.28176141e-8      -12.2940000               X  2.07705317e-14     -15.0000000               X  2.68190340e-16     
 68.0 0.0                 11.612783856719494  2.00000000                  0.0                 7.00000000               X  2.28176141e-8      -12.2530000               X  2.28269356e-14     -15.0000000               X  2.68190340e-16     
 69.0 0.0                 11.612783856719469  2.00000000                  0.0                 7.00000000               X  2.28176141e-8      -12.2120000               X  2.50869355e-14     -15.0000000               X  2.68190340e-16     
 70.0 0.0                 11.612783856719444  2.00000000                  0.0                 7.00000000               X  2.28176141e-8      -12.1710000               X  2.75706886e-14     -15.0000000               X  2.68190340e-16     
 71.0 0.0                 11.612783856719414  2.00000000                  0.0                 7.00000000               X  2.28176141e-8      -12.1300000               X  3.03003478e-14     -15.0000000               X  2.68190340e-16     
 72.0 0.0                 11.612783856719382  2.00000000                  0.0                 7.00000000               X  2.28176141e-8      -12.0890000               X  3.33002592e-14     -15.0000000               X  2.68190340e-16     
 73.0 0.0                 11.612783856719348  2.00000000                  0.0                 7.00000000               X  2.28176141e-8      -12.0480000               X  3.65971793e-14     -15.0000000               X  2.68190340e-16     
 74.0 0.0                 11.61278385671931   2.00000000                  0.0                 7.00000000               X  2.28176141e-8      -12.0070000               X  4.02205137e-14     -15.0000000               X  2.68190340e-16     
 75.0 0.0                 11.612783856719266  2.00000000                  0.0                 7.00000000               X  2.28176141e-8      -11.9660000               X  4.42025795e-14     -15.0000000               X  2.68190341e-16     
 76.0 0.0                 11.61278385671922   2.00000000                  0.0                 7.00000000               X  2.28176141e-8      -11.9250000               X  4.85788930e-14     -15.0000000               X  2.68190341e-16     
 77.0 0.0                 11.61278385671917   2.00000000                  0.0                 7.00000000               X  2.28176141e-8      -11.8840000               X  5.33884870e-14     -15.0000000               X  2.68190341e-16     
 78.0 0.0                 11.612783856719114  2.00000000                  0.0                 7.00000000               X  2.28176141e-8      -11.8430000               X  5.86742590e-14     -15.0000000               X  2.68190341e-16     
