NodeID: 0.0
 nr   logfactor           convergence         gas_u                       gas_res             pH                          chargebalance       Ar[g].logact                Ar[g].tot           CO2[g].logact               CO2[g].tot         
                                                                          0.0                                             0.0                                             1.00000000e-2                                   1.00000000e-1      

 37.0 0.0                 12.99999999999827  -35.0000000               X  1.00000000          7.00000000               X -4.23057619e-9      -14.6400000               X  2.29086765e-35     -11.4000000               X  9.04962456e-13     
 38.0 0.0                 12.999999999997822 -36.0000000               X  1.00000000          7.00000000               X -4.23077546e-9      -14.6300000               X  2.34422882e-35     -11.3000000               X  1.13928023e-12     
 39.0 0.0                 12.999999999997259 -37.0000000               X  1.00000000          7.00000000               X -4.23102632e-9      -14.6200000               X  2.39883292e-35     -11.2000000               X  1.43426884e-12     
 40.0 0.0                 12.999999999996549 -38.0000000               X  1.00000000          7.00000000               X -4.23134213e-9      -14.6100000               X  2.45470892e-35     -11.1000000               X  1.80563748e-12     
 41.0 0.0                 12.999999999995657 -39.0000000               X  1.00000000          7.00000000               X -4.23173971e-9      -14.6000000               X  2.51188643e-35     -11.0000000               X  2.27316291e-12     
 42.0 0.0                 12.99999999999453  -40.0000000               X  1.00000000          7.00000000               X -4.23224024e-9      -14.5900000               X  2.57039578e-35     -10.9000000               X  2.86174256e-12     
 43.0 0.0                 12.999999999993117 -41.0000000               X  1.00000000          7.00000000               X -4.23287037e-9      -14.5800000               X  2.63026799e-35     -10.8000000               X  3.60272043e-12     
 44.0 0.0                 12.999999999991333 -42.0000000               X  1.00000000          7.00000000               X -4.23366365e-9      -14.5700000               X  2.69153480e-35     -10.7000000               X  4.53555630e-12     
 45.0 0.0                 12.99999999998909  -43.0000000               X  1.00000000          7.00000000               X -4.23466234e-9      -14.5600000               X  2.75422870e-35     -10.6000000               X  5.70992708e-12     
 46.0 0.0                 12.999999999986265 -44.0000000               X  1.00000000          7.00000000               X -4.23591960e-9      -14.5500000               X  2.81838293e-35     -10.5000000               X  7.18837230e-12     
 47.0 0.0                 12.999999999982709 -45.0000000               X  1.00000000          7.00000000               X -4.23750241e-9      -14.5400000               X  2.88403150e-35     -10.4000000               X  9.04962456e-12     
 48.0 0.0                 12.999999999978233 -46.0000000               X  1.00000000          7.00000000               X -4.23949505e-9      -14.5300000               X  2.95120923e-35     -10.3000000               X  1.13928023e-11     
 49.0 0.0                 12.999999999972596 -47.0000000               X  1.00000000          7.00000000               X -4.24200363e-9      -14.5200000               X  3.01995172e-35     -10.2000000               X  1.43426884e-11     
 50.0 0.0                 12.999999999965501 -48.0000000               X  1.00000000          7.00000000               X -4.24516175e-9      -14.5100000               X  3.09029543e-35     -10.1000000               X  1.80563748e-11     
 51.0 0.0                 12.99999999995657  -49.0000000               X  1.00000000          7.00000000               X -4.24913759e-9      -14.5000000               X  3.16227766e-35     -10.0000000               X  2.27316291e-11     
 52.0 0.0                 12.999999999945324 -50.0000000               X  1.00000000          7.00000000               X -4.25414287e-9      -14.4900000               X  3.23593657e-35     -9.90000000               X  2.86174256e-11     
 53.0 0.0                 12.999999999931168 -51.0000000               X  1.00000000          7.00000000               X -4.26044414e-9      -14.4800000               X  3.31131121e-35     -9.80000000               X  3.60272043e-11     
 54.0 0.0                 12.999999999913346 -52.0000000               X  1.00000000          7.00000000               X -4.26837698e-9      -14.4700000               X  3.38844156e-35     -9.70000000               X  4.53555630e-11     
 55.0 0.0                 12.999999999890909 -53.0000000               X  1.00000000          7.00000000               X -4.27836382e-9      -14.4600000               X  3.46736850e-35     -9.60000000               X  5.70992708e-11     
 56.0 0.0                 12.999999999862663 -54.0000000               X  1.00000000          7.00000000               X -4.29093652e-9      -14.4500000               X  3.54813389e-35     -9.50000000               X  7.18837230e-11     
 57.0 0.0                 12.999999999827102 -55.0000000               X  1.00000000          7.00000000               X -4.30676461e-9      -14.4400000               X  3.63078055e-35     -9.40000000               X  9.04962455e-11     
 58.0 0.0                 12.999999999782336 -56.0000000               X  9.99999999e-1       7.00000000               X -4.32669099e-9      -14.4300000               X  3.71535229e-35     -9.30000000               X  1.13928023e-10     
 59.0 0.0                 12.999999999725977 -57.0000000               X  9.99999999e-1       7.00000000               X -4.35177681e-9      -14.4200000               X  3.80189396e-35     -9.20000000               X  1.43426883e-10     
 60.0 0.0                 12.999999999655026 -58.0000000               X  9.99999999e-1       7.00000000               X -4.38335799e-9      -14.4100000               X  3.89045145e-35     -9.10000000               X  1.80563748e-10     
 61.0 0.0                 12.999999999565704 -59.0000000               X  9.99999999e-1       7.00000000               X -4.42311635e-9      -14.4000000               X  3.98107171e-35     -9.00000000               X  2.27316291e-10     
 62.0 0.0                 12.999999999453253 -60.0000000               X  9.99999999e-1       7.00000000               X -4.47316915e-9      -14.3900000               X  4.07380278e-35     -8.90000000               X  2.86174255e-10     
 63.0 0.0                 12.999999999311688 -61.0000000               X  9.99999998e-1       7.00000000               X -4.53618190e-9      -14.3800000               X  4.16869383e-35     -8.80000000               X  3.60272042e-10     
 64.0 0.0                 12.999999999133466 -62.0000000               X  9.99999998e-1       7.00000000               X -4.61551024e-9      -14.3700000               X  4.26579519e-35     -8.70000000               X  4.53555628e-10     
 65.0 0.0                 12.9999999989091   -63.0000000               X  9.99999997e-1       7.00000000               X -4.71537871e-9      -14.3600000               X  4.36515832e-35     -8.60000000               X  5.70992705e-10     
 66.0 0.0                 12.999999998626638 -64.0000000               X  9.99999997e-1       7.00000000               X -4.84110567e-9      -14.3500000               X  4.46683592e-35     -8.50000000               X  7.18837226e-10     
 67.0 0.0                 12.99999999827104  -65.0000000               X  9.99999996e-1       7.00000000               X -4.99938653e-9      -14.3400000               X  4.57088190e-35     -8.40000000               X  9.04962449e-10     
 68.0 0.0                 12.99999999782337  -66.0000000               X  9.99999995e-1       7.00000000               X -5.19865032e-9      -14.3300000               X  4.67735141e-35     -8.30000000               X  1.13928022e-9      
 69.0 0.0                 12.999999997259785 -67.0000000               X  9.99999994e-1       7.00000000               X -5.44950857e-9      -14.3200000               X  4.78630092e-35     -8.20000001               X  1.43426882e-9      
 70.0 0.0                 12.999999996550274 -68.0000000               X  9.99999992e-1       7.00000000               X -5.76532040e-9      -14.3100000               X  4.89778819e-35     -8.10000001               X  1.80563746e-9      
 71.0 0.0                 12.999999995657053 -69.0000000               X  9.99999990e-1       7.00000000               X -6.16290393e-9      -14.3000000               X  5.01187234e-35     -8.00000001               X  2.27316287e-9      
 72.0 0.0                 12.999999994532555 -70.0000000               X  9.99999987e-1       7.00000000               X -6.66343194e-9      -14.2900000               X  5.12861384e-35     -7.90000001               X  2.86174248e-9      
 73.0 0.0                 12.999999993116894 -70.9999999               X  9.99999984e-1       7.00000000               X -7.29355936e-9      -14.2800000               X  5.24807460e-35     -7.80000001               X  3.60272031e-9      
 74.0 0.0                 12.999999991334684 -71.9999999               X  9.99999980e-1       7.00000000               X -8.08684277e-9      -14.2700000               X  5.37031796e-35     -7.70000002               X  4.53555612e-9      
 75.0 0.0                 12.999999989091014 -72.9999999               X  9.99999975e-1       7.00000000               X -9.08552739e-9      -14.2600000               X  5.49540874e-35     -7.60000002               X  5.70992679e-9      
 76.0 0.0                 12.9999999862664   -73.9999999               X  9.99999968e-1       7.00000000               X -1.03427968e-8      -14.2500000               X  5.62341325e-35     -7.50000003               X  7.18837184e-9      
 77.0 0.0                 12.999999982710424 -74.9999998               X  9.99999960e-1       7.00000000               X -1.19256052e-8      -14.2400000               X  5.75439937e-35     -7.40000003               X  9.04962383e-9      
